"","trial","estimate.Estimate","estimate.Std. Error","estimate.z value","estimate.Pr(>|z|)","var"
"f2.reported.exposure_MTC:PostP31","Omitting CollinsFairclough_2011",-0.315280981627031,1.06642697230762,-0.295642355092352,0.767503224042878,"Reported Exposure"
"f2.reported.exposure_MTC:PreP31","Omitting CollinsFairclough_2011",0.221866376760931,0.424175763780119,0.523052931604883,0.600937418894471,"Reported Exposure"
"f2.reported.exposure_PWID31","Omitting CollinsFairclough_2011",0.728955258954904,0.375819844419431,1.93964014880853,0.052423437985604,"Reported Exposure"
"f2.(Intercept)32","Omitting Cornelissen_2011",-1.27121125919498,0.195127553260127,-6.51477066132381,7.28008003291312e-11,"Reported Exposure"
"f2.reported.exposure_HSX:FTM32","Omitting Cornelissen_2011",-0.638583818765411,0.233782933616974,-2.73152453382956,0.00630420470680862,"Reported Exposure"
"f2.reported.exposure_HSX:nodirection32","Omitting Cornelissen_2011",0.602009873353208,0.620290761321681,0.970528518062204,0.331783117024487,"Reported Exposure"
"f2.reported.exposure_MSM32","Omitting Cornelissen_2011",0.31335025762227,0.239665103197817,1.30745049421582,0.191059757829335,"Reported Exposure"
"f2.reported.exposure_MTC:IntraP32","Omitting Cornelissen_2011",0.616651837303696,0.430228699536607,1.43331171994775,0.151768774145806,"Reported Exposure"
"f2.reported.exposure_MTC:notiming32","Omitting Cornelissen_2011",0.193621334280242,0.54087865371503,0.35797555135584,0.720361609975203,"Reported Exposure"
"f2.reported.exposure_MTC:PostP32","Omitting Cornelissen_2011",-0.317420455614747,1.06301299602341,-0.298604491950875,0.765241837659492,"Reported Exposure"
"f2.reported.exposure_MTC:PreP32","Omitting Cornelissen_2011",0.221245702554993,0.422519908140219,0.523633794035499,0.600533271985509,"Reported Exposure"
"f2.reported.exposure_PWID32","Omitting Cornelissen_2011",0.728302578401702,0.374682531775392,1.94378578299533,0.0519212888962026,"Reported Exposure"
"f2.(Intercept)33","Omitting Novitsky_2011",-1.30255180912355,0.200568417178111,-6.49430168243707,8.34194369015715e-11,"Reported Exposure"
"f2.reported.exposure_HSX:FTM33","Omitting Novitsky_2011",-0.716776520434578,0.24122130423458,-2.97144782758299,0.0029639922925905,"Reported Exposure"
"f2.reported.exposure_HSX:nodirection33","Omitting Novitsky_2011",0.60484457359293,0.621567157330154,0.97309609502366,0.330505544655843,"Reported Exposure"
"f2.reported.exposure_MSM33","Omitting Novitsky_2011",0.296886267853574,0.241838087567493,1.22762411347103,0.219588105498799,"Reported Exposure"
"f2.reported.exposure_MTC:IntraP33","Omitting Novitsky_2011",0.643136022382161,0.435036801338949,1.47834854523279,0.139314510242044,"Reported Exposure"
"f2.reported.exposure_MTC:notiming33","Omitting Novitsky_2011",0.230006292766314,0.546216975075497,0.42108960955401,0.673689648566794,"Reported Exposure"
"f2.reported.exposure_MTC:PostP33","Omitting Novitsky_2011",-0.287518684264544,1.07121316435185,-0.26840473384073,0.788387796081643,"Reported Exposure"
"f2.reported.exposure_MTC:PreP33","Omitting Novitsky_2011",0.247852015129763,0.427725420188865,0.57946524436243,0.562275291461678,"Reported Exposure"
"f2.reported.exposure_PWID33","Omitting Novitsky_2011",0.745438042580373,0.37864957603647,1.968675233664,0.0489903970692957,"Reported Exposure"
"f2.(Intercept)34","Omitting Kishko_2011",-1.28548539742262,0.196983069582048,-6.52586742683076,6.76091017290148e-11,"Reported Exposure"
"f2.reported.exposure_HSX:FTM34","Omitting Kishko_2011",-0.638967874878569,0.23403217005367,-2.73025659135681,0.00632850475207073,"Reported Exposure"
"f2.reported.exposure_HSX:nodirection34","Omitting Kishko_2011",0.597054778919187,0.62093900440988,0.961535311325157,0.33628307958802,"Reported Exposure"
"f2.reported.exposure_MSM34","Omitting Kishko_2011",0.287248315091312,0.240168776893859,1.19602688911665,0.23168606609342,"Reported Exposure"
"f2.reported.exposure_MTC:IntraP34","Omitting Kishko_2011",0.598226272448581,0.455054651803492,1.314625111682,0.188635926277201,"Reported Exposure"
"f2.reported.exposure_MTC:notiming34","Omitting Kishko_2011",0.212914645691799,0.544986133283681,0.390679014911689,0.696034512221363,"Reported Exposure"
"f2.reported.exposure_MTC:PostP34","Omitting Kishko_2011",-0.305052653290668,1.07087846063702,-0.284862068389353,0.775749817499913,"Reported Exposure"
"f2.reported.exposure_MTC:PreP34","Omitting Kishko_2011",0.218038777924342,0.430528205057608,0.506444816769127,0.612544419533243,"Reported Exposure"
"f2.reported.exposure_PWID34","Omitting Kishko_2011",0.736051957278407,0.377237177295529,1.95116494762069,0.0510374272416929,"Reported Exposure"
"f2.(Intercept)35","Omitting Herbeck_2011",-1.27652838754433,0.195495990623326,-6.52969088253012,6.59055690667376e-11,"Reported Exposure"
"f2.reported.exposure_HSX:FTM35","Omitting Herbeck_2011",-0.638653442770834,0.233890781580354,-2.7305626945003,0.00632263059613698,"Reported Exposure"
"f2.reported.exposure_HSX:nodirection35","Omitting Herbeck_2011",0.600738054260521,0.620541368229593,0.968087036605519,0.333000903514278,"Reported Exposure"
"f2.reported.exposure_MSM35","Omitting Herbeck_2011",0.304569956870331,0.240320281025232,1.26735020270034,0.205030097158456,"Reported Exposure"
"f2.reported.exposure_MTC:IntraP35","Omitting Herbeck_2011",0.619995158179043,0.431534336275146,1.43672265695153,0.150796814478568,"Reported Exposure"
"f2.reported.exposure_MTC:notiming35","Omitting Herbeck_2011",0.201042299031075,0.54219744255523,0.370791677075452,0.710792700917605,"Reported Exposure"
"f2.reported.exposure_MTC:PostP35","Omitting Herbeck_2011",-0.312756083594932,1.06616269116301,-0.2933474282933,0.769256604778937,"Reported Exposure"
"f2.reported.exposure_MTC:PreP35","Omitting Herbeck_2011",0.224533795639827,0.423981422771108,0.52958404208442,0.596400360939122,"Reported Exposure"
"f2.reported.exposure_PWID35","Omitting Herbeck_2011",0.73136631388889,0.375689706699656,1.94672971030739,0.0515671477358895,"Reported Exposure"
"f2.(Intercept)36","Omitting Kiwelu_2012",-1.29498547740955,0.204473557476466,-6.33326623447925,2.40024859484785e-10,"Reported Exposure"
"f2.reported.exposure_HSX:FTM36","Omitting Kiwelu_2012",-0.637001816944984,0.235124344494017,-2.70921251610844,0.00674431249498094,"Reported Exposure"
"f2.reported.exposure_HSX:nodirection36","Omitting Kiwelu_2012",0.606129091101684,0.622782081855032,0.973260324536401,0.33042393597406,"Reported Exposure"
"f2.reported.exposure_MSM36","Omitting Kiwelu_2012",0.296051745401464,0.245033879767475,1.20820739435054,0.226967498254582,"Reported Exposure"
"f2.reported.exposure_MTC:IntraP36","Omitting Kiwelu_2012",0.631747411977817,0.43854174755059,1.44056390413535,0.149707924115699,"Reported Exposure"
"f2.reported.exposure_MTC:notiming36","Omitting Kiwelu_2012",0.226262248054084,0.550651822747427,0.41089893596496,0.681146642683542,"Reported Exposure"
"f2.reported.exposure_MTC:PostP36","Omitting Kiwelu_2012",-0.296716825388318,1.07783861824733,-0.275288730951957,0.783094421527248,"Reported Exposure"
"f2.reported.exposure_MTC:PreP36","Omitting Kiwelu_2012",0.236316592767288,0.431524429982398,0.547632014198889,0.583944602529861,"Reported Exposure"
"f2.reported.exposure_PWID36","Omitting Kiwelu_2012",0.744651859009772,0.38193698585301,1.94967203122966,0.0512152219500986,"Reported Exposure"
"f2.(Intercept)37","Omitting Sturdevant_2012",-1.27366913595473,0.194600399602932,-6.54504892360734,5.94759120526576e-11,"Reported Exposure"
"f2.reported.exposure_HSX:FTM37","Omitting Sturdevant_2012",-0.639315156283242,0.233637531670815,-2.73635469314925,0.00621240246043911,"Reported Exposure"
"f2.reported.exposure_HSX:nodirection37","Omitting Sturdevant_2012",0.583760561091291,0.619525751346376,0.942270050635735,0.346054397474709,"Reported Exposure"
"f2.reported.exposure_MSM37","Omitting Sturdevant_2012",0.275432865579222,0.238040764210687,1.15708276476309,0.247238547573888,"Reported Exposure"
"f2.reported.exposure_MTC:IntraP37","Omitting Sturdevant_2012",0.622778382064701,0.428287933292285,1.45411143684892,0.145915413253423,"Reported Exposure"
"f2.reported.exposure_MTC:notiming37","Omitting Sturdevant_2012",0.765803186972622,0.632436737508489,1.21087713846216,0.225942495636085,"Reported Exposure"
"f2.reported.exposure_MTC:PostP37","Omitting Sturdevant_2012",-0.313299947772552,1.0583297770661,-0.296032441457976,0.767205306447293,"Reported Exposure"
"f2.reported.exposure_MTC:PreP37","Omitting Sturdevant_2012",0.228133567942366,0.420385734391891,0.54267675917303,0.587352378636815,"Reported Exposure"
"f2.reported.exposure_PWID37","Omitting Sturdevant_2012",0.725082512415438,0.373071656638853,1.94354757192757,0.0519500333747244,"Reported Exposure"
"f2.(Intercept)38","Omitting Rossenkhan_2012",-1.24549707357506,0.195042057007474,-6.38578721268988,1.70517973979861e-10,"Reported Exposure"
"f2.reported.exposure_HSX:FTM38","Omitting Rossenkhan_2012",-0.652905890325145,0.233743565818183,-2.79325716641547,0.00521801902827014,"Reported Exposure"
"f2.reported.exposure_HSX:nodirection38","Omitting Rossenkhan_2012",0.563715397053878,0.619358955622887,0.910159434906292,0.362738433726648,"Reported Exposure"
"f2.reported.exposure_MSM38","Omitting Rossenkhan_2012",0.251507872236399,0.238462237877293,1.05470733846681,0.291559194491266,"Reported Exposure"
"f2.reported.exposure_MTC:IntraP38","Omitting Rossenkhan_2012",0.593400373213908,0.429072218948959,1.38298483800112,0.166669514960929,"Reported Exposure"
"f2.reported.exposure_MTC:notiming38","Omitting Rossenkhan_2012",0.165606032865655,0.538964513107444,0.307267044189682,0.758640118044664,"Reported Exposure"
"f2.reported.exposure_MTC:PostP38","Omitting Rossenkhan_2012",-0.342523074236734,1.05947232673896,-0.32329591400562,0.746471148147552,"Reported Exposure"
"f2.reported.exposure_MTC:PreP38","Omitting Rossenkhan_2012",0.197992125790249,0.421184309919973,0.470084286444262,0.638294800253007,"Reported Exposure"
"f2.reported.exposure_PWID38","Omitting Rossenkhan_2012",0.699711115829483,0.373569427006371,1.87304170321612,0.0610626264560394,"Reported Exposure"
"f2.(Intercept)39","Omitting Baalwa_2013",-1.27760717607309,0.200048326311262,-6.38649270219445,1.6973352979212e-10,"Reported Exposure"
"f2.reported.exposure_HSX:FTM39","Omitting Baalwa_2013",-0.630151258128059,0.235033124131957,-2.68111680196306,0.00733768994455885,"Reported Exposure"
"f2.reported.exposure_HSX:nodirection39","Omitting Baalwa_2013",0.591534731951044,0.621368284829687,0.951987326023856,0.341103409559496,"Reported Exposure"
"f2.reported.exposure_MSM39","Omitting Baalwa_2013",0.281062690827712,0.242103727146402,1.16091847961411,0.245675052955377,"Reported Exposure"
"f2.reported.exposure_MTC:IntraP39","Omitting Baalwa_2013",0.619081133939892,0.434242002114237,1.42565926586031,0.153966719948755,"Reported Exposure"
"f2.reported.exposure_MTC:notiming39","Omitting Baalwa_2013",0.204180291874624,0.545730012848687,0.374141584789906,0.708298981478467,"Reported Exposure"
"f2.reported.exposure_MTC:PostP39","Omitting Baalwa_2013",-0.312408498057788,1.06995639102934,-0.291982458983433,0.770300035585694,"Reported Exposure"
"f2.reported.exposure_MTC:PreP39","Omitting Baalwa_2013",0.223516482678134,0.426867229110632,0.5236206188604,0.600542437520989,"Reported Exposure"
"f2.reported.exposure_PWID39","Omitting Baalwa_2013",0.729834051933675,0.378265352301981,1.92942347876214,0.0536783112836451,"Reported Exposure"
"f2.(Intercept)40","Omitting Frange_2013",-1.25271017314221,0.194164077319899,-6.45181225298578,1.10520448091455e-10,"Reported Exposure"
"f2.reported.exposure_HSX:FTM40","Omitting Frange_2013",-0.642569089611043,0.233812704004167,-2.74822145506512,0.00599195230480451,"Reported Exposure"
"f2.reported.exposure_HSX:nodirection40","Omitting Frange_2013",0.577904930953585,0.619439201632564,0.932948591936847,0.350846511805506,"Reported Exposure"
"f2.reported.exposure_MSM40","Omitting Frange_2013",0.278424772757622,0.239014240088735,1.16488780189103,0.244064411707514,"Reported Exposure"
"f2.reported.exposure_MTC:IntraP40","Omitting Frange_2013",0.601929798516393,0.428035058252328,1.40626284438961,0.159646088944353,"Reported Exposure"
"f2.reported.exposure_MTC:notiming40","Omitting Frange_2013",0.171481632491475,0.537728056835883,0.318900288559448,0.749802125497981,"Reported Exposure"
"f2.reported.exposure_MTC:PostP40","Omitting Frange_2013",-0.334720105598729,1.05740382682691,-0.316548982618275,0.751585852259188,"Reported Exposure"
"f2.reported.exposure_MTC:PreP40","Omitting Frange_2013",0.206525650389907,0.420030825259868,0.491691652064183,0.622937340539611,"Reported Exposure"
"f2.reported.exposure_PWID40","Omitting Frange_2013",0.709242099480988,0.372825342213232,1.90234412518918,0.0571261805807444,"Reported Exposure"
"f2.(Intercept)41","Omitting Chaillon_2014",-1.27685404748396,0.195168461156974,-6.54231754410865,6.05727145694308e-11,"Reported Exposure"
"f2.reported.exposure_HSX:FTM41","Omitting Chaillon_2014",-0.639291147493636,0.233755980729449,-2.73486541605777,0.00624057856235347,"Reported Exposure"
"f2.reported.exposure_HSX:nodirection41","Omitting Chaillon_2014",0.587275348977921,0.619899973562168,0.947371146998484,0.34344968827146,"Reported Exposure"
"f2.reported.exposure_MSM41","Omitting Chaillon_2014",0.278584848294325,0.238550000929239,1.1678258109794,0.242877034499091,"Reported Exposure"
"f2.reported.exposure_MTC:IntraP41","Omitting Chaillon_2014",0.723532331640445,0.447842476889046,1.61559559215215,0.106181777546452,"Reported Exposure"
"f2.reported.exposure_MTC:notiming41","Omitting Chaillon_2014",0.198890797582252,0.540410821190816,0.368036297171082,0.71284616950392,"Reported Exposure"
"f2.reported.exposure_MTC:PostP41","Omitting Chaillon_2014",-0.311388064508757,1.06169729641586,-0.293292697984594,0.769298434535393,"Reported Exposure"
"f2.reported.exposure_MTC:PreP41","Omitting Chaillon_2014",0.344864586029933,0.432954218682338,0.796538227712622,0.425719265396681,"Reported Exposure"
"f2.reported.exposure_PWID41","Omitting Chaillon_2014",0.728187689703731,0.374204033367396,1.94596429961189,0.0516590281541625,"Reported Exposure"
"f2.(Intercept)42","Omitting Sterrett_2014",-1.28427123220531,0.19735499524531,-6.50741690428952,7.6454016685753e-11,"Reported Exposure"
"f2.reported.exposure_HSX:FTM42","Omitting Sterrett_2014",-0.637303894922469,0.234069727053301,-2.72270960856611,0.00647489441645892,"Reported Exposure"
"f2.reported.exposure_HSX:nodirection42","Omitting Sterrett_2014",0.598709417977981,0.621177623703101,0.963829660200608,0.335131333721509,"Reported Exposure"
"f2.reported.exposure_MSM42","Omitting Sterrett_2014",0.28966335499677,0.240545086226476,1.20419568547765,0.228513953198282,"Reported Exposure"
"f2.reported.exposure_MTC:IntraP42","Omitting Sterrett_2014",0.623879979497484,0.434257948090381,1.43665759542445,0.150815309522134,"Reported Exposure"
"f2.reported.exposure_MTC:notiming42","Omitting Sterrett_2014",0.212727397535571,0.545875265546236,0.389699645619047,0.696758658592688,"Reported Exposure"
"f2.reported.exposure_MTC:PostP42","Omitting Sterrett_2014",-0.306347258513149,1.07250506650655,-0.285637120121967,0.775156069647867,"Reported Exposure"
"f2.reported.exposure_MTC:PreP42","Omitting Sterrett_2014",0.228287828224718,0.427012237961536,0.534616593928349,0.592915006661314,"Reported Exposure"
"f2.reported.exposure_PWID42","Omitting Sterrett_2014",0.826149430094955,0.40671125431168,2.03129227759663,0.0422253542889098,"Reported Exposure"
"f2.(Intercept)43","Omitting Wagner_2014",-1.21962732300364,0.18747474002868,-6.50555548345904,7.74068066819974e-11,"Reported Exposure"
"f2.reported.exposure_HSX:FTM43","Omitting Wagner_2014",-0.63830364002461,0.232116243256615,-2.74993094438004,0.00596078251255977,"Reported Exposure"
"f2.reported.exposure_HSX:nodirection43","Omitting Wagner_2014",0.561599242305706,0.615296302181349,0.912729753640196,0.361384691349047,"Reported Exposure"
"f2.reported.exposure_MSM43","Omitting Wagner_2014",0.303793458732615,0.230505022496179,1.31794724228905,0.187521309486248,"Reported Exposure"
"f2.reported.exposure_MTC:IntraP43","Omitting Wagner_2014",0.596039589154086,0.410397020024343,1.4523487259209,0.146404665481135,"Reported Exposure"
"f2.reported.exposure_MTC:notiming43","Omitting Wagner_2014",0.109956272865245,0.519141670009864,0.211803981874843,0.832259961913634,"Reported Exposure"
"f2.reported.exposure_MTC:PostP43","Omitting Wagner_2014",-0.358900161867928,1.01751021078157,-0.352723892168364,0.724295445825949,"Reported Exposure"
"f2.reported.exposure_MTC:PreP43","Omitting Wagner_2014",0.200076874027535,0.400089115292343,0.500080772958143,0.6170182038847,"Reported Exposure"
"f2.reported.exposure_PWID43","Omitting Wagner_2014",0.726322672700271,0.364670747664719,1.99172178561483,0.0464015920345372,"Reported Exposure"
"f2.(Intercept)44","Omitting Danaviah_2015",-1.28595195459689,0.197110008181083,-6.52403176512227,6.84422044974786e-11,"Reported Exposure"
"f2.reported.exposure_HSX:FTM44","Omitting Danaviah_2015",-0.638966039459097,0.234055256115333,-2.72997945042619,0.00633382735584895,"Reported Exposure"
"f2.reported.exposure_HSX:nodirection44","Omitting Danaviah_2015",0.597633496282757,0.620977786355769,0.962407205884113,0.335845095407684,"Reported Exposure"
